	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	68	-0.843734083686919	-1.8904867247782	0.00107296137339056	0.0404829667960328	0.0368579923288169	1895	tags=65%, list=12%, signal=57%	SYK/ICOSLG/IL6ST/IL23A/JAK3/TNFSF4/CORO1A/HLA-DMB/IGF1/HAVCR2/SASH3/VCAM1/NCKAP1L/IL18/CD86/IL6/LILRB2/IL1B/SPN/RASAL3/CD3E/SPTA1/ZAP70/IL12RB1/CD6/PTPRC/CD28/TNFRSF13C/CD244/CD274/PDCD1LG2/EBI3/PRKCQ/CD1D/CCL19/RLTPR/IL2RA/IL15/SLAMF1/CD40LG/CD80/IL12A/XCL1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	95	-0.797886888333174	-1.82184850012314	0.00105374077976818	0.0404829667960328	0.0368579923288169	2057	tags=59%, list=13%, signal=51%	CSF1/CD4/VAV3/SYK/ICOSLG/IL6ST/IL23A/JAK3/TNFSF4/CORO1A/HLA-DMB/CD40/IGF1/FLT3LG/TLR4/HAVCR2/SASH3/VCAM1/TNFRSF4/NCKAP1L/NFATC2/IL18/CD86/IL6/LILRB2/IL1B/SPN/RASAL3/CD3E/SPTA1/ZAP70/IL12RB1/CD6/GPR183/PTPRC/CD28/TACR1/TNFRSF13C/CD244/CD274/PDCD1LG2/EBI3/PRKCQ/CD1D/CCL19/RLTPR/IL7/IL2RA/IL15/SLAMF1/CD40LG/CD80/CD38/IL12A/XCL1
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	202	-0.765928747058531	-1.81548993409365	0.00100502512562814	0.0404829667960328	0.0368579923288169	1940	tags=47%, list=13%, signal=41%	FCER1G/AXL/CD4/FCER1A/JAK2/MYB/VAV3/ADAM8/SYK/ICOSLG/IL6ST/GLI2/IL23A/F2RL1/JAK3/DPP4/TNFSF4/CORO1A/HLA-DMB/CD40/IGF1/FLT3LG/PRDM1/FGR/BTK/INPP5D/TLR4/HAVCR2/PLEK/SASH3/IL33/VCAM1/TNFRSF4/NCKAP1L/NFATC2/IL18/CD86/CCL21/IL6/HLA-DQA2/SELP/LILRB2/IL1B/GRAP2/SPN/RASAL3/CD3E/SPTA1/ZAP70/IL12RB1/VAV1/CD6/CD2/GPR183/PTPRC/PIK3R6/CD28/CD27/TACR1/TNFRSF13C/CD244/LCK/CCR7/CD5/CD274/PDCD1LG2/EBI3/LILRB1/PRKCQ/RASGRP1/VNN1/CD247/CD1D/CCL19/CD3D/ICOS/RLTPR/IL7/IL2RA/CD226/IL15/KLRK1/SLAMF1/CD40LG/CD80/CD38/IL7R/CD3G/BTLA/IL12A/XCL1/TNFSF11/STAP1
GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	253	-0.753016604487539	-1.80085007422454	0.001	0.0404829667960328	0.0368579923288169	1927	tags=44%, list=13%, signal=39%	FCER1G/AXL/CD4/MERTK/LEPR/SPI1/SYK/ICOSLG/ITGB2/IL23A/F2RL1/JAK3/DPP4/TNFSF4/CORO1A/HHEX/DOCK8/CD40/FAS/LAT/RIPK3/MFNG/FLT3LG/NFAM1/CD79B/BTK/TLR4/NLRC3/IL2RB/PRKCB/HDAC9/SATB1/VCAM1/TNFRSF4/PLCL2/IL18/AMICA1/CD86/PTGER4/CCL21/ITGAL/IL6/DOCK2/PRF1/SPN/RSAD2/CD3E/ITGA4/IKZF1/BCL11B/ULBP3/APBB1IP/RORC/ZAP70/POU2F2/VAV1/CD6/ITK/CD7/CD2/GPR183/PTPRC/CD28/CD180/CLEC7A/CD244/LCK/CCR7/CD8A/BLNK/ULBP1/IL18R1/PRLR/EBI3/LILRB1/HSH2D/CD1D/CD79A/CCL19/CD3D/BMX/IL7/SLAMF6/SLA2/FUT7/LY9/RHOH/IL10/IL21R/CD1C/IL15/PTPN22/ZNF683/KLRK1/PIK3CG/GAPT/TNFSF8/CLEC4E/SLAMF1/CD40LG/CD80/IL7R/CD3G/CRTAM/LAX1/FLT3/IKZF3/THEMIS/BANK1/MS4A1
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	160	-0.76705626521478	-1.80007198243534	0.00102040816326531	0.0404829667960328	0.0368579923288169	2057	tags=46%, list=13%, signal=40%	CCL2/HLA-DRB5/CD4/MYB/ANK3/ADAM8/SYK/ICOSLG/IL6ST/GLI2/IL23A/JAK3/DPP4/TNFSF4/CORO1A/HLA-DMB/IGF1/HAVCR2/SASH3/VCAM1/NCKAP1L/IL18/CD86/CCL21/IL6/HLA-DQA2/LILRB2/IL1B/GRAP2/SPN/RASAL3/CD3E/ITGA4/SPTA1/ZAP70/IL12RB1/VAV1/CD6/PTPRC/PIK3R6/CD28/TNF/TNFRSF13C/CD244/LCK/CD5/CD274/PDCD1LG2/EBI3/LILRB1/PRKCQ/RASGRP1/VNN1/CD247/CD1D/CCL19/CD3D/ICOS/RLTPR/IL7/IL2RA/IL15/KLRK1/SLAMF1/CD40LG/CD80/IL7R/CD3G/BTLA/IL12A/XCL1/TNFSF11
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	166	-0.765521029580263	-1.79961688636277	0.00102040816326531	0.0404829667960328	0.0368579923288169	1944	tags=50%, list=13%, signal=44%	HLA-DRB5/FCER1G/C1QB/CD4/JAK2/C5/SYK/ICOSLG/LIME1/LILRB5/JAK3/KLHL6/C4A/FAS/LAT/CD209/CLU/LAIR1/C3AR1/CD79B/LILRA6/BTK/INPP5D/LILRB3/TLR4/HAVCR2/C3/PRKCB/TLR6/LAMP3/LILRB4/CFI/IL18/CD86/IL6/LILRB2/DENND1B/FCGR1B/RORC/ZAP70/LILRA2/POU2F2/CD6/ITK/CD7/GPR183/CD27/TNFRSF13C/CD244/CD8A/CLEC10A/CLEC4A/CD84/IL18R1/EBI3/LILRB1/CD79A/SLAMF6/SLA2/TXK/CAMK4/LY9/SIT1/CD1C/LILRA3/CR1/KLRK1/PIK3CG/GAPT/IL13RA2/C7/SLAMF1/CD40LG/SKAP1/SH2D1B/SH2D1A/LILRA4/CRTAM/LAX1/BTLA/LILRA1/THEMIS
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	113	-0.769981551231011	-1.7834621990333	0.0010351966873706	0.0404829667960328	0.0368579923288169	2093	tags=46%, list=14%, signal=40%	LYN/CCL2/FCER1G/FCER1A/TLR3/SYK/IL23A/F2RL1/JAK3/TNFSF4/CD40/RIPK3/FGR/FOXF1/BTK/TLR4/CD300A/HAVCR2/C3/HFE/SASH3/IL1B/SPN/RSAD2/ZAP70/IL12RB1/VAV1/PTPRC/PIK3R6/CD28/TNF/LAG3/PRAM1/CD84/LILRB1/RASGRP1/SLAMF6/IL10/CD226/CR1/KLRK1/IL13RA2/SLAMF1/IL7R/SH2D1B/SH2D1A/LTA/CRTAM/IL12A/XCL1/STAP1
GO_REGULATION_OF_CELL_KILLING	GO_REGULATION_OF_CELL_KILLING	GO_REGULATION_OF_CELL_KILLING	41	-0.83992445950712	-1.78289439583802	0.0011441647597254	0.0404829667960328	0.0368579923288169	757	tags=51%, list=5%, signal=49%	F2RL1/RIPK3/HAVCR2/IL12RB1/VAV1/PTPRC/PIK3R6/LAG3/LILRB1/RASGRP1/SLAMF6/IL10/CD226/KLRK1/IL7R/SH2D1A/CRTAM/IL12A/XCL1/STAP1
GO_REGULATION_OF_CYTOKINE_SECRETION	GO_REGULATION_OF_CYTOKINE_SECRETION	GO_REGULATION_OF_CYTOKINE_SECRETION	92	-0.780090782841475	-1.7767849765391	0.00105596620908131	0.0404829667960328	0.0368579923288169	2057	tags=48%, list=13%, signal=42%	CCL3/HLA-DRB5/SRGN/C5/SYK/CSF1R/F2RL1/TNFSF4/NLRP2/ALOX15B/SOCS1/FGR/GBP1/TLR2/TLR4/HAVCR2/IL33/TLR6/HTR2B/PTGER4/IL6/IL1B/FCN1/CD2/TLR9/ANGPT1/TNF/CD244/CCR7/CD274/LILRB1/RASGRP1/CCL19/RLTPR/IL10/AIM2/PTPN22/CLEC4E/SLAMF1/CRTAM/TLR10/TNFRSF9/BANK1
GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	97	-0.776135471437862	-1.77424961082246	0.00105042016806723	0.0404829667960328	0.0368579923288169	1940	tags=53%, list=13%, signal=46%	IRF1/CD4/GNRH1/SYK/ICOSLG/IL6ST/IL23A/JAK3/TNFSF4/CORO1A/HLA-DMB/IGF1/RIPK3/CD209/HAVCR2/SASH3/VCAM1/NCKAP1L/IL18/CD86/IL6/LILRB2/IL1B/SPN/RASAL3/CD3E/SPTA1/ZAP70/IL12RB1/CD6/PTPRC/CD28/TNFRSF13C/CD244/CD274/PDCD1LG2/EBI3/LILRB1/PRKCQ/CD1D/CCL19/RLTPR/IL2RA/IL10/IL15/SLAMF1/CD40LG/CD80/IL12A/XCL1
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	110	-0.765762136076087	-1.77385526007788	0.00103734439834025	0.0404829667960328	0.0368579923288169	2057	tags=44%, list=13%, signal=38%	CCL2/FCER1G/FCER1A/MYB/SYK/IL23A/F2RL1/TNFSF4/HLA-DMB/CD40/FGR/FOXF1/TLR4/CD300A/C3/SASH3/IL33/TNFRSF4/CD86/IL6/IL1B/RSAD2/ZAP70/IL12RB1/VAV1/CD28/TNF/CD244/LAG3/CD84/LILRB1/RASGRP1/CCL19/SLAMF6/MZB1/CD226/KLRK1/IL13RA2/CD80/SH2D1B/SH2D1A/LTA/CRTAM/FFAR3/IL12A/XCL1/STAP1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	63	-0.798142148389975	-1.77078716179866	0.00108813928182807	0.0404829667960328	0.0368579923288169	2014	tags=48%, list=13%, signal=42%	FCER1G/FCER1A/SYK/IL23A/F2RL1/TNFSF4/CD40/FGR/C3/SASH3/IL1B/RSAD2/ZAP70/IL12RB1/VAV1/CD28/TNF/LAG3/RASGRP1/SLAMF6/CD226/KLRK1/SH2D1B/SH2D1A/LTA/CRTAM/IL12A/XCL1/STAP1
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	138	-0.758590578816882	-1.76958691013799	0.00102669404517454	0.0404829667960328	0.0368579923288169	2057	tags=52%, list=13%, signal=46%	CSF1/HLA-DRB5/IRF1/CD4/GNRH1/VAV3/SYK/ICOSLG/IL6ST/IL23A/JAK3/TNFSF4/CORO1A/HLA-DMB/CD40/IGF1/RIPK3/CD209/FLT3LG/PRDM1/INPP5D/TLR4/CD300A/HAVCR2/SASH3/SOX11/VCAM1/TNFRSF4/LST1/NCKAP1L/NFATC2/IL18/CD86/IL6/LILRB2/IL1B/SPN/RASAL3/CD3E/SPTA1/ZAP70/IL12RB1/CD6/GPR183/PTPRC/CD28/TACR1/MNDA/TNFRSF13C/CD244/CD274/PDCD1LG2/EBI3/LILRB1/PRKCQ/CD1D/CCL19/RLTPR/IL7/IL2RA/MZB1/IL10/IL15/PTPN22/SLAMF1/CD40LG/CD80/CD38/IKZF3/IL12A/XCL1
GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	21	-0.897785059289554	-1.76559554500316	0.0012453300124533	0.0404829667960328	0.0368579923288169	1174	tags=62%, list=8%, signal=57%	VAV1/PIK3R6/LAG3/LILRB1/RASGRP1/SLAMF6/CD226/KLRK1/SH2D1B/SH2D1A/CRTAM/IL12A
GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	296	-0.733366450655986	-1.76136368302203	0.001	0.0404829667960328	0.0368579923288169	2057	tags=43%, list=13%, signal=38%	CSF1/RUNX2/CCL3/IRF1/FCER1G/AXL/CD4/MERTK/TLR3/LEPR/SPI1/SYK/ICOSLG/ITGB2/SELPLG/IL23A/F2RL1/JAK3/DPP4/TNFSF4/CORO1A/HHEX/DOCK8/CD40/FAS/LAT/RIPK3/LCP2/CLU/MFNG/FLT3LG/NFAM1/CD79B/BTK/BATF3/TLR4/NLRC3/IL2RB/HAVCR2/PRKCB/HDAC9/SATB1/VCAM1/TNFRSF4/PLCL2/UBD/IL18/AMICA1/CD86/PTGER4/CCL21/ITGAL/IL6/DOCK2/PRF1/SPN/RSAD2/CD3E/ITGA4/CX3CR1/IKZF1/BCL11B/ULBP3/APBB1IP/RORC/ZAP70/POU2F2/VAV1/CD6/ITK/CD7/CD2/GPR183/PTPRC/CD28/CD180/CLEC7A/CD244/LCK/CCR7/CD8A/BLNK/ULBP1/IL18R1/PRLR/EBI3/MILR1/LILRB1/RASGRP1/HSH2D/CD1D/CD79A/CCL19/CD3D/BMX/IL7/SLAMF6/SLA2/FUT7/CAMK4/LY9/RHOH/IL10/IL21R/CD1C/IL15/PTPN22/ZNF683/KLRK1/PIK3CG/GAPT/TNFSF8/CLEC4E/SLAMF1/CD40LG/CD80/IL7R/SH2D1B/CD3G/CRTAM/LAX1/FLT3/IKZF3/THEMIS/BANK1/MS4A1
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	77	-0.780741714619994	-1.76108874229239	0.00106723585912487	0.0404829667960328	0.0368579923288169	1918	tags=47%, list=13%, signal=41%	FCER1A/IL23A/TNFSF4/CD40/RIPK3/BTK/HAVCR2/C3/HFE/SASH3/IL1B/SPN/RSAD2/IL12RB1/VAV1/PTPRC/PIK3R6/CD28/TNF/LAG3/LILRB1/RASGRP1/SLAMF6/IL10/CD226/CR1/KLRK1/SLAMF1/IL7R/SH2D1B/SH2D1A/LTA/CRTAM/IL12A/XCL1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	49	-0.810125537177778	-1.75840364850904	0.00110619469026549	0.0404829667960328	0.0368579923288169	1918	tags=49%, list=13%, signal=43%	FCER1A/IL23A/TNFSF4/CD40/C3/SASH3/IL1B/RSAD2/IL12RB1/VAV1/CD28/TNF/LAG3/RASGRP1/SLAMF6/CD226/KLRK1/SH2D1B/SH2D1A/LTA/CRTAM/IL12A/XCL1
GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	49	-0.810055202990255	-1.75825098588297	0.00110619469026549	0.0404829667960328	0.0368579923288169	2260	tags=61%, list=15%, signal=52%	HLA-DRA/LYN/HLA-DRB5/CD4/ICOSLG/DPP4/TNFSF4/CD86/CCL21/HLA-DQA2/GRAP2/SPN/CD3E/VAV1/CD28/TNFRSF13C/LCK/CD5/CD274/PDCD1LG2/CD247/CCL19/CD3D/ICOS/KLRK1/CD40LG/CD80/CD3G/BTLA
GO_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	63	-0.791677840192555	-1.75644521282504	0.00108813928182807	0.0404829667960328	0.0368579923288169	1940	tags=62%, list=13%, signal=54%	AXL/TLR3/IL23A/TNFSF4/RIPK3/TLR4/HAVCR2/SASH3/IL33/IL18/IL1B/IRF8/CD3E/INHBA/IL12RB1/CD2/TLR9/TNF/TNFRSF13C/CD244/CCR7/CD274/PDCD1LG2/IL18R1/EBI3/LILRB1/RASGRP1/RLTPR/TICAM2/SLAMF6/TXK/IL10/PTPN22/KLRK1/SLAMF1/LTA/IL12A/XCL1
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	128	-0.754563662794669	-1.75369808960649	0.00103199174406605	0.0404829667960328	0.0368579923288169	1940	tags=34%, list=13%, signal=30%	HLA-DRA/LYN/HLA-DRB5/CD4/VAV3/SYK/LIME1/RFTN2/KLHL6/LAT/LCP2/FYB/NFAM1/CD79B/BTK/INPP5D/PRKCB/NCKAP1L/NFATC2/HLA-DQA2/DENND1B/GRAP2/CD3E/ZAP70/ITK/CACNB4/PTPRC/CD28/MNDA/LCK/PRKCQ/CD247/CD79A/CD3D/RLTPR/SLA2/TXK/SKAP1/CD38/CD3G/LAX1/BLK/THEMIS
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	37	-0.83636540682556	-1.75362546293859	0.00116686114352392	0.0404829667960328	0.0368579923288169	757	tags=54%, list=5%, signal=52%	F2RL1/RIPK3/HAVCR2/IL12RB1/VAV1/PTPRC/PIK3R6/LAG3/LILRB1/RASGRP1/SLAMF6/CD226/KLRK1/IL7R/SH2D1A/CRTAM/IL12A/XCL1/STAP1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	61	-0.789689893568804	-1.75215235172667	0.00108459869848156	0.0404829667960328	0.0368579923288169	1898	tags=51%, list=12%, signal=45%	MYB/ADAM8/SYK/GLI2/IL23A/TNFSF4/FLT3LG/PRDM1/BTK/INPP5D/SASH3/NCKAP1L/CD86/IL6/LILRB2/IL1B/ZAP70/IL12RB1/PIK3R6/CD27/RASGRP1/VNN1/CCL19/RLTPR/IL7/IL2RA/IL15/CD80/IL7R/IL12A
GO_LEUKOCYTE_PROLIFERATION	GO_LEUKOCYTE_PROLIFERATION	GO_LEUKOCYTE_PROLIFERATION	57	-0.795038990670845	-1.75086005344657	0.00109289617486339	0.0404829667960328	0.0368579923288169	1731	tags=51%, list=11%, signal=45%	F2RL1/TNFSF4/DOCK8/CD40/CLU/TLR4/SATB1/TNFRSF4/PLCL2/CD86/DOCK2/PTPRC/CD180/EBI3/LILRB1/CD79A/SLAMF6/IL10/IL15/PIK3CG/GAPT/SLAMF1/CD40LG/IL7R/CRTAM/FLT3/MS4A1/TNFSF11
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	85	-0.770301744334407	-1.74922970537515	0.00105263157894737	0.0404829667960328	0.0368579923288169	2115	tags=31%, list=14%, signal=27%	TNFRSF1B/TNFRSF10D/JAK2/TNFSF4/CD40/FAS/TNFRSF10C/TNFRSF4/LTB/TNFRSF25/TNFRSF18/TNFRSF11B/CD27/TNF/BIRC3/TNFRSF13C/TNFRSF10A/TNFRSF8/CD70/AIM2/TNFSF15/CD40LG/LTA/TNFRSF9/TNFSF11
GO_POSITIVE_REGULATION_OF_CELL_KILLING	GO_POSITIVE_REGULATION_OF_CELL_KILLING	GO_POSITIVE_REGULATION_OF_CELL_KILLING	25	-0.872519431789782	-1.74771944577232	0.00122399020807834	0.0404829667960328	0.0368579923288169	757	tags=48%, list=5%, signal=46%	VAV1/LAG3/RASGRP1/SLAMF6/CD226/KLRK1/SH2D1A/CRTAM/IL12A/XCL1/STAP1
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	15	-0.938653984794219	-1.74595559849203	0.00129366106080207	0.0404829667960328	0.0368579923288169	744	tags=67%, list=5%, signal=63%	LAG3/RASGRP1/SLAMF6/CD226/KLRK1/SH2D1B/SH2D1A/CRTAM/IL12A
GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	322	-0.722387363103907	-1.73929028186916	0.000999000999000999	0.0404829667960328	0.0368579923288169	1940	tags=42%, list=13%, signal=37%	IRF1/FCER1G/AXL/CD4/FCER1A/JAK2/MYB/MERTK/GNRH1/VAV3/ADAM8/DTX1/PDGFRA/SYK/ICOSLG/IL6ST/GLI2/IL23A/F2RL1/JAK3/DPP4/TNFSF4/CORO1A/HLA-DMB/CD40/FAS/LAT/IGF1/RIPK3/CD209/FLT3LG/PRDM1/FGR/NFAM1/ZEB1/FOXF1/BTK/INPP5D/TLR4/SFRP1/CD300A/HAVCR2/HFE/PLEK/SASH3/SOX11/IL33/VCAM1/TNFRSF4/LST1/NCKAP1L/HLA-DOA/NFATC2/IL18/CD86/CCL21/IL6/HLA-DQA2/TNFAIP8L2/SELP/LILRB2/IL1B/GRAP2/SPN/RASAL3/CD3E/INHBA/SPTA1/ZAP70/IL12RB1/VAV1/CD6/CD2/GPR183/PTPRC/PIK3R6/CD28/TBC1D10C/CD27/TACR1/MNDA/TNFRSF13C/CD244/LCK/CCR7/CD5/CD274/PDCD1LG2/LAG3/PRAM1/CD84/EBI3/MILR1/LILRB1/PRKCQ/SAMSN1/TSPAN32/RASGRP1/VNN1/CD247/CD1D/CCL19/CD3D/ICOS/RLTPR/IL7/SLA2/IL2RA/TXK/CAMK4/MZB1/TIGIT/SIT1/IL10/CD226/IL15/PTPN22/KLRK1/IL13RA2/SLAMF1/CD40LG/CD80/CD38/IL7R/CD3G/LAX1/BTLA/IKZF3/IL12A/XCL1/BANK1/TNFSF11/STAP1
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	45	-0.810174423387337	-1.736397939778	0.00112739571589628	0.0404829667960328	0.0368579923288169	1226	tags=62%, list=8%, signal=57%	IL23A/TNFSF4/TLR4/HAVCR2/SASH3/IL18/IL1B/IRF8/CD3E/IL12RB1/CD2/TLR9/TNF/TNFRSF13C/CD244/IL18R1/EBI3/RASGRP1/RLTPR/TICAM2/SLAMF6/TXK/PTPN22/KLRK1/SLAMF1/LTA/IL12A
GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	387	-0.718708270558139	-1.73433337881954	0.000999000999000999	0.0404829667960328	0.0368579923288169	2027	tags=39%, list=13%, signal=34%	CSF1/PDPN/RUNX2/CCL3/F2RL2/IRF1/FCER1G/AXL/CD4/MERTK/TLR3/LEPR/SPI1/VAV3/PDGFRA/SYK/ICOSLG/ITGB2/SELPLG/IL23A/F2RL1/JAK3/DPP4/TNFSF4/CORO1A/HHEX/DOCK8/CD40/FAS/LAT/IGF1/MEGF10/RIPK3/LCP2/CLU/MFNG/ITGB3/FLT3LG/PIK3R5/NFAM1/CD79B/BTK/WBP2NL/BATF3/TLR4/NLRC3/PLCB1/IL2RB/HAVCR2/PLEK/PRKCB/HDAC9/SATB1/VCAM1/HTR2B/TNFRSF4/PLCL2/UBD/IL18/AMICA1/CD86/PTGER4/CCL21/ITGAL/IL6/DOCK2/PRF1/SPN/RSAD2/CD3E/ITGA4/CX3CR1/IKZF1/BCL11B/ULBP3/APBB1IP/RORC/ZAP70/POU2F2/VAV1/CD6/ITK/CD7/CD2/GPR183/PTPRC/PIK3R6/CD28/CD180/CLEC7A/GNA14/CXCL10/CD244/LCK/CCR7/CD8A/BMPER/BLNK/GP1BA/ULBP1/IL18R1/PRLR/EBI3/MILR1/LILRB1/PRKCQ/TSPAN32/RASGRP1/HSH2D/CD1D/CD79A/CCL19/CD3D/BMX/IL7/SLAMF6/SLA2/FUT7/CAMK4/LY9/RHOH/IL10/IL21R/F5/CD1C/IL15/PTPN22/ZNF683/KLRK1/PIK3CG/P2RX1/GAPT/TNFSF8/CLEC4E/SLAMF1/P2RY12/CD40LG/CD80/IL7R/SH2D1B/TREML1/CD3G/CRTAM/LAX1/FLT3/IKZF3/THEMIS/BANK1/MS4A1
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	39	-0.820608368221158	-1.73385313635999	0.00115473441108545	0.0404829667960328	0.0368579923288169	1880	tags=54%, list=12%, signal=47%	SYK/IL23A/TNFSF4/SASH3/NCKAP1L/IL18/CD86/IL6/RASAL3/CD3E/ZAP70/IL12RB1/CD28/CD244/EBI3/PRKCQ/CCL19/CD80/IL12A/XCL1
