	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_APPENDAGE_DEVELOPMENT	GO_APPENDAGE_DEVELOPMENT	GO_APPENDAGE_DEVELOPMENT	104	-0.691885594347891	-2.02574077611694	0.00961538461538462	0.113689207517923	0.0994809247493856	883	tags=22%, list=6%, signal=21%	FGFR2/FRAS1/GPC3/MSX1/BMPR1B/LRP4/HOXA9/HOXC10/CRABP2/DLX5/RNF165/MSX2/HOXA11/DLX6/HOXC13/PITX2/SOX11/BMP7/SALL1/WNT3/HOXD10/RSPO4
GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	82	-0.711653342294515	-2.01870880038625	0.00757575757575758	0.0976939726939727	0.0854846907478486	1844	tags=45%, list=12%, signal=40%	HOXB7/SATB2/NKX3-2/HOXC6/BMP4/HOXA1/COL11A1/EYA1/HOXB6/HOXC9/IRX5/HOXD1/MMP16/HOXD9/FGFR2/HOXA3/SIX4/HOXB9/HOXD3/HOXB5/HOXA7/HOXA9/MDFI/HOXA5/HOXB8/HOXA2/WNT11/DLX1/DMRT2/SIX2/HOXA11/DLX2/SOX11/BMP7/HOXA6/HOXD10
GO_EPIDERMIS_DEVELOPMENT	GO_EPIDERMIS_DEVELOPMENT	GO_EPIDERMIS_DEVELOPMENT	121	-0.643505132864103	-1.93984439243905	0.0104166666666667	0.119549714751426	0.104609016428602	1311	tags=31%, list=9%, signal=28%	JAG2/POU3F2/VANGL2/EDA2R/SOX9/POU3F1/SMO/FABP5/TCHH/EGFR/KRT10/FGFR2/TGFB2/LHX2/GLI1/GRHL1/LRP4/HRNR/COL7A1/PPL/CRABP2/KRT5/FLG/DNASE1L2/CNFN/TGM1/HOXC13/PITX2/SFN/OVOL1/ELF3/SPINK5/HOXB13/SOSTDC1/EVPL/BNC1
GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	63	-0.709076053086456	-1.9229366726263	0.00568181818181818	0.082918212329977	0.0725555276638868	1362	tags=46%, list=9%, signal=42%	HOXB7/SATB2/BMP4/HOXA1/COL11A1/EYA1/HOXB6/HOXC9/IRX5/MMP16/HOXD9/FGFR2/HOXA3/SIX4/HOXD3/HOXB5/HOXA7/MDFI/HOXA5/HOXB8/HOXA2/SIX2/HOXA11/DLX2/SOX11/BMP7/HOXA6/HOXD10
GO_PROXIMAL_DISTAL_PATTERN_FORMATION	GO_PROXIMAL_DISTAL_PATTERN_FORMATION	GO_PROXIMAL_DISTAL_PATTERN_FORMATION	21	-0.882007948625429	-1.91564939492629	0.0032258064516129	0.0558743006784907	0.0488914227003051	883	tags=57%, list=6%, signal=54%	IRX3/GLI1/LRP4/HOXA9/HOXC10/DLX1/HOXA11/DLX2/HOXD10/IRX2/IRX1
GO_ANTEROGRADE_AXONAL_TRANSPORT	GO_ANTEROGRADE_AXONAL_TRANSPORT	GO_ANTEROGRADE_AXONAL_TRANSPORT	18	-0.860046575830003	-1.84413432865028	0.00309597523219814	0.0542257751490227	0.0474489212727304	342	tags=17%, list=2%, signal=16%	AP3B2/KIF1A
GO_AXON_CYTOPLASM	GO_AXON_CYTOPLASM	GO_AXON_CYTOPLASM	22	-0.823618154426338	-1.82408907233547	0.00334448160535117	0.0575054822546461	0.0503187477311751	342	tags=14%, list=2%, signal=13%	AP3B2/KIF1A
GO_DIENCEPHALON_DEVELOPMENT	GO_DIENCEPHALON_DEVELOPMENT	GO_DIENCEPHALON_DEVELOPMENT	35	-0.734134858065212	-1.80836712185745	0.00389105058365759	0.0643119416890448	0.0562745714508225	1808	tags=49%, list=12%, signal=43%	SEMA5A/GATA2/BMP2/WNT4/BMP4/POU3F2/SMO/GLI1/PTN/OTX1/POU4F1/HAP1/PITX2/SOX2/CHRNB2/SALL1
GO_MESONEPHROS_DEVELOPMENT	GO_MESONEPHROS_DEVELOPMENT	GO_MESONEPHROS_DEVELOPMENT	51	-0.691062263089814	-1.80817770599618	0.0050761421319797	0.0768626166693958	0.0672567286892522	1887	tags=45%, list=12%, signal=40%	OSR2/HES1/BMP2/WNT4/BMP4/GDF11/SDC1/EYA1/SOX9/WNT6/BMPER/FGFR2/GPC3/TACSTD2/SMAD9/FOXD1/WNT11/HOXA11/CRLF1/BMP7/SALL1/ROBO2
GO_AXO_DENDRITIC_TRANSPORT	GO_AXO_DENDRITIC_TRANSPORT	GO_AXO_DENDRITIC_TRANSPORT	26	-0.774913432551588	-1.79930222655908	0.00714285714285714	0.0942775820316535	0.0824952627290184	550	tags=15%, list=4%, signal=15%	HAP1/AP3B2/KIF1A
GO_KERATINIZATION	GO_KERATINIZATION	GO_KERATINIZATION	13	-0.887186689627424	-1.79689477515095	0.00284900284900285	0.0513847837985769	0.0449629821680638	1311	tags=62%, list=9%, signal=56%	TCHH/HRNR/PPL/CNFN/TGM1/SFN/EVPL
GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	GO_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	16	-0.840326946768575	-1.79015053568971	0.00284900284900285	0.0513847837985769	0.0449629821680638	369	tags=25%, list=2%, signal=24%	STRN4/NKD1/PPP2R2C
GO_REGULATION_OF_COLLATERAL_SPROUTING	GO_REGULATION_OF_COLLATERAL_SPROUTING	GO_REGULATION_OF_COLLATERAL_SPROUTING	12	-0.889352930464302	-1.78482546698098	0.00273972602739726	0.0509912552278529	0.0446186347406728	679	tags=42%, list=4%, signal=40%	RND2/CRABP2/LPAR3/WNT3
GO_KIDNEY_EPITHELIUM_DEVELOPMENT	GO_KIDNEY_EPITHELIUM_DEVELOPMENT	GO_KIDNEY_EPITHELIUM_DEVELOPMENT	77	-0.631063114065185	-1.77020597310891	0.00699300699300699	0.0936499956107799	0.0819461087778941	1898	tags=44%, list=12%, signal=39%	LAMA5/SOX8/JAG1/KIF26B/KLF15/HES1/BMP2/WNT4/BMP4/GDF11/SDC1/EYA1/EPHA4/SOX9/SMO/WNT6/WNK4/BMPER/FGFR2/GPC3/IRX3/TACSTD2/SMAD9/FOXD1/WNT11/SIX2/HOXA11/CRLF1/BMP7/SALL1/IRX2/IRX1/ROBO2
GO_HINDLIMB_MORPHOGENESIS	GO_HINDLIMB_MORPHOGENESIS	GO_HINDLIMB_MORPHOGENESIS	14	-0.85131818196089	-1.76935455866796	0.00285714285714286	0.0513847837985769	0.0449629821680638	2108	tags=79%, list=14%, signal=68%	RARG/OSR2/BMP4/HOXD9/GPC3/MSX1/MSX2/PITX2/WNT3/HOXD10
GO_PATTERN_SPECIFICATION_PROCESS	GO_PATTERN_SPECIFICATION_PROCESS	GO_PATTERN_SPECIFICATION_PROCESS	249	-0.564145935527503	-1.76002030137806	0.032258064516129	0.226336853271614	0.198050456678366	1431	tags=26%, list=9%, signal=24%	CCDC40/CCDC151/HOXD8/EYA1/SHROOM3/MESP1/VANGL2/HOXC8/NFATC4/NDRG4/NRARP/HOXB6/SMO/TCF15/HOXC9/AXIN2/WNT6/DLL3/HOXD9/FGFR2/PCSK6/HOXA3/GPC3/IRX3/MSX1/BMPR1B/LHX2/HOXB9/GLI1/VAX2/LRP4/HOXD3/GATA4/HOXB5/HOXA7/HOXA9/FOXD1/MDFI/ARC/HOXC10/SIM2/HOXA5/OTX1/HOXB8/APC2/COBL/HOXA2/FOXH1/DLX1/MSX2/SIX2/HOXA11/HOXC13/PITX2/ZIC1/DLX2/BMP7/HOXA6/WNT3/HOXD10/LMX1B/IRX2/IRX1/SOSTDC1
GO_RENAL_TUBULE_DEVELOPMENT	GO_RENAL_TUBULE_DEVELOPMENT	GO_RENAL_TUBULE_DEVELOPMENT	48	-0.669175225217856	-1.75489148644169	0.004739336492891	0.0734206122034004	0.0642448879460159	2130	tags=46%, list=14%, signal=40%	LAMA5/SOX8/JAG1/KIF26B/HES1/BMP2/WNT4/BMP4/EYA1/SOX9/WNT6/WNK4/GPC3/IRX3/TACSTD2/FOXD1/WNT11/HOXA11/SALL1/IRX2/IRX1
GO_REGIONALIZATION	GO_REGIONALIZATION	GO_REGIONALIZATION	183	-0.570773114783943	-1.74405071192279	0.0238095238095238	0.190071266601879	0.166317153427787	1255	tags=28%, list=8%, signal=26%	VANGL2/HOXC8/NRARP/HOXB6/SMO/TCF15/HOXC9/AXIN2/DLL3/HOXD9/FGFR2/PCSK6/HOXA3/GPC3/IRX3/MSX1/BMPR1B/LHX2/HOXB9/GLI1/VAX2/LRP4/HOXD3/GATA4/HOXB5/HOXA7/HOXA9/FOXD1/MDFI/ARC/HOXC10/HOXA5/OTX1/HOXB8/COBL/HOXA2/FOXH1/DLX1/MSX2/SIX2/HOXA11/HOXC13/PITX2/DLX2/HOXA6/WNT3/HOXD10/LMX1B/IRX2/IRX1
GO_DYNEIN_COMPLEX	GO_DYNEIN_COMPLEX	GO_DYNEIN_COMPLEX	28	-0.733267351591036	-1.72354204182073	0.0075187969924812	0.097226537417925	0.085075673088768	1264	tags=25%, list=8%, signal=23%	DYNC1I1/DNAH6/CCDC114/DNAH10/DNAH2/DNAH9
GO_NERVE_DEVELOPMENT	GO_NERVE_DEVELOPMENT	GO_NERVE_DEVELOPMENT	39	-0.689133137083215	-1.72347432485738	0.00421940928270042	0.0685325507716117	0.0599677108763323	831	tags=31%, list=5%, signal=29%	SIX4/NPTX1/HOXD3/POU4F1/COL25A1/RNF165/NRTN/KCNA2/GABRB3/CHRNB2/SALL1
GO_CELL_PROJECTION_CYTOPLASM	GO_CELL_PROJECTION_CYTOPLASM	GO_CELL_PROJECTION_CYTOPLASM	36	-0.69977971225614	-1.71975403413287	0.00819672131147541	0.103151232804465	0.0902599310212418	812	tags=14%, list=5%, signal=13%	HAP1/GRIK3/AP3B2/KIF1A
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	GO_EMBRYONIC_ORGAN_MORPHOGENESIS	GO_EMBRYONIC_ORGAN_MORPHOGENESIS	179	-0.560566840162899	-1.71479649129138	0.0222222222222222	0.184481594357723	0.161426049196922	1427	tags=32%, list=9%, signal=29%	LRIG3/HOXB7/HES1/GATA2/SATB2/NKX3-2/BMP4/CCDC40/KCNQ4/HOXA1/PTK7/COL11A1/EYA1/MESP1/VANGL2/CHRNA10/SOX9/NDRG4/HOXB6/SMO/HOXC9/IRX5/MMP16/HOXD9/FGFR2/HOXA3/SIX4/MSX1/MFAP2/GLI1/VAX2/HOXD3/NTN1/GATA4/HOXB5/HOXA7/MDFI/FOXF2/HOXA5/OTX1/HOXB8/HOXA2/WNT11/FOXH1/DLX5/SIX2/HOXA11/DLX6/PITX2/ZIC1/DLX2/SOX11/BMP7/SALL1/HOXA6/HOXD10
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	119	-0.561807849216625	-1.71192683373463	0.00952380952380952	0.113485416270917	0.0993026022669743	2028	tags=39%, list=13%, signal=35%	ALX1/PGAP1/CDON/HOXB7/HES1/SFRP2/BMP2/HOXC6/BMP4/GDF11/HOXD8/VANGL2/HOXC8/NRARP/HOXB6/SMO/TCF15/HOXC9/AXIN2/DLL3/HOXD9/PCSK6/HOXA3/GPC3/MSX1/HOXB9/HOXD3/GATA4/HOXB5/HOXA7/HOXA9/ARC/HOXC10/HOXA5/OTX1/HOXB8/COBL/HOXA2/FOXH1/MSX2/SIX2/HOXA11/HOXC13/HOXA6/WNT3/HOXD10
GO_ORGANELLE_MEMBRANE_CONTACT_SITE	GO_ORGANELLE_MEMBRANE_CONTACT_SITE	GO_ORGANELLE_MEMBRANE_CONTACT_SITE	10	-0.892595083270389	-1.7099176465093	0.00266666666666667	0.0509486389093909	0.0445813443868866	19	tags=20%, list=0%, signal=20%	ESYT3
GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS	12	-0.846936184204116	-1.69970010633015	0.00821917808219178	0.103157277855102	0.0902652205930547	2108	tags=75%, list=14%, signal=65%	RARG/OSR2/BMP4/GPC3/MSX1/MSX2/PITX2/WNT3
GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	18	-0.791956673449764	-1.69813418174816	0.0123839009287926	0.130923493152595	0.114561359469295	1401	tags=39%, list=9%, signal=35%	NLGN1/ID1/NFATC4/FSTL4/NLGN3/NGEF
GO_METANEPHROS_DEVELOPMENT	GO_METANEPHROS_DEVELOPMENT	GO_METANEPHROS_DEVELOPMENT	51	-0.647182681089373	-1.6933659355388	0.0050761421319797	0.0768626166693958	0.0672567286892522	1887	tags=41%, list=12%, signal=36%	OSR2/HES1/WNT4/BMP4/GDF11/EYA1/SOX9/SMO/FRAS1/SIX4/GPC3/IRX3/FOXD1/SIX2/HOXA11/BMP7/SALL1/IRX2/IRX1/ROBO2
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	50	-0.645084298174037	-1.68812425091941	0.0050251256281407	0.0768626166693958	0.0672567286892522	568	tags=20%, list=4%, signal=19%	VEGFA/NTRK2/NTN1/NGF/RND2/CRABP2/LPAR3/WNT3/ROBO2
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	44	-0.645381468667955	-1.68461333865977	0.00434782608695652	0.0698927933293627	0.0611579574308016	1299	tags=32%, list=9%, signal=29%	PERP/SMO/WNT6/WDR72/MSX1/LRP4/DLX1/MSX2/PITX2/DLX2/BMP7/SOSTDC1/DLX3
GO_FORELIMB_MORPHOGENESIS	GO_FORELIMB_MORPHOGENESIS	GO_FORELIMB_MORPHOGENESIS	22	-0.75927487746839	-1.68158630239714	0.0100334448160535	0.116865980065894	0.102260680873033	883	tags=41%, list=6%, signal=39%	MSX1/HOXA9/CRABP2/RNF165/MSX2/HOXA11/WNT3/HOXD10
GO_KERATINOCYTE_DIFFERENTIATION	GO_KERATINOCYTE_DIFFERENTIATION	GO_KERATINOCYTE_DIFFERENTIATION	38	-0.67444612429607	-1.6781811359135	0.00843881856540084	0.104516660543513	0.0914547147401586	1311	tags=32%, list=9%, signal=29%	POU3F1/TCHH/KRT10/HRNR/PPL/FLG/DNASE1L2/CNFN/TGM1/SFN/EVPL
GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	GO_REGULATION_OF_PROTEIN_PHOSPHATASE_TYPE_2A_ACTIVITY	18	-0.782462642232734	-1.67777683206893	0.0154798761609907	0.151209612473021	0.132312225656432	14	tags=17%, list=0%, signal=17%	PPME1/PPP2R2C
GO_SKELETAL_SYSTEM_MORPHOGENESIS	GO_SKELETAL_SYSTEM_MORPHOGENESIS	GO_SKELETAL_SYSTEM_MORPHOGENESIS	129	-0.549542083889522	-1.66878220339198	0.0117647058823529	0.127243155326647	0.111340971023384	1398	tags=29%, list=9%, signal=26%	HOXA1/COL11A1/EYA1/HOXC8/SOX9/HOXB6/TCF15/HOXC9/IRX5/AXIN2/MMP16/COL13A1/HOXD9/FGFR2/HOXA3/SIX4/TGFB2/MSX1/BMPR1B/HOXD3/HOXB5/HOXA7/MDFI/HOXA5/HOXB8/HOXA2/DLX5/MSX2/SIX2/HOXA11/FGFR3/DLX2/SOX11/BMP7/HOXA6/HOXD10
GO_EMBRYONIC_EYE_MORPHOGENESIS	GO_EMBRYONIC_EYE_MORPHOGENESIS	GO_EMBRYONIC_EYE_MORPHOGENESIS	22	-0.750925196421857	-1.66309404130186	0.0167224080267559	0.157620448348578	0.137921868781233	671	tags=23%, list=4%, signal=22%	VAX2/FOXF2/SOX11/BMP7
GO_SKIN_DEVELOPMENT	GO_SKIN_DEVELOPMENT	GO_SKIN_DEVELOPMENT	106	-0.572051648175561	-1.66275258066806	0.00980392156862745	0.114476636425715	0.100169944909097	1311	tags=27%, list=9%, signal=25%	VANGL2/SOX9/POU3F1/SMO/TCF15/TCHH/EGFR/KRT10/FGFR2/FRAS1/TGFB2/LHX2/LRP4/ALOX12/HRNR/ASPRV1/PPL/FLG/DNASE1L2/CNFN/TGM1/HOXC13/CLDN4/SFN/OVOL1/SPINK5/SOSTDC1/EVPL
GO_TUBE_FORMATION	GO_TUBE_FORMATION	GO_TUBE_FORMATION	86	-0.582489120744627	-1.66216065613837	0.00826446280991736	0.103173905398277	0.090279770112815	2598	tags=35%, list=17%, signal=29%	LRP6/SOX4/MKS1/SEMA4C/CC2D2A/TCTN1/CELSR1/FUZ/SOX8/RARG/IFT172/ALX1/SALL4/VEGFA/SFRP2/WNT4/BMP4/HOXA1/PTK7/SHROOM3/VANGL2/SOX9/WNT6/IRX3/LHX2/COBL/SOX11/IRX2/IRX1
GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GO_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	12	-0.827075908191449	-1.65984289644816	0.0164383561643836	0.156095938811988	0.136587884476124	1947	tags=50%, list=13%, signal=44%	NLGN1/ID1/NFATC4/NLGN3/NGEF
GO_POSITIVE_REGULATION_OF_RECEPTOR_ACTIVITY	GO_POSITIVE_REGULATION_OF_RECEPTOR_ACTIVITY	GO_POSITIVE_REGULATION_OF_RECEPTOR_ACTIVITY	32	-0.682957605748673	-1.6597072694674	0.0148698884758364	0.146945803169634	0.128581284947842	777	tags=19%, list=5%, signal=18%	JPH2/NLGN3/ARC/HAP1/ACTN2
GO_GOLGI_LUMEN	GO_GOLGI_LUMEN	GO_GOLGI_LUMEN	43	-0.636966234385578	-1.6546056533097	0.00432900432900433	0.0698927933293627	0.0611579574308016	1675	tags=35%, list=11%, signal=31%	WNT4/SDC1/GPC2/WNT6/MMP16/GPC4/PCSK6/GPC1/GPC3/NGF/ACAN/MUC5B/LHB/WNT3
GO_NEUROBLAST_PROLIFERATION	GO_NEUROBLAST_PROLIFERATION	GO_NEUROBLAST_PROLIFERATION	18	-0.771557551482937	-1.65439385168866	0.0185758513931889	0.165455496090377	0.144777733219261	2409	tags=50%, list=16%, signal=42%	EML1/ID4/DAGLA/TEAD3/SOX5/FGFR2/FZD9/ARTN
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	17	-0.770352494790334	-1.64787079687998	0.017910447761194	0.162091698872253	0.141834325790938	1777	tags=41%, list=12%, signal=36%	EGFL7/NRARP/DLX1/DLK2/DLX2/BMP7
GO_POLY_PYRIMIDINE_TRACT_BINDING	GO_POLY_PYRIMIDINE_TRACT_BINDING	GO_POLY_PYRIMIDINE_TRACT_BINDING	11	-0.834553248545952	-1.64624256450898	0.0269541778975741	0.204427550597343	0.178879264106661	47	tags=18%, list=0%, signal=18%	MSI1
GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	GO_MULTICELLULAR_ORGANISMAL_WATER_HOMEOSTASIS	25	-0.720275251335827	-1.64532657426697	0.0108303249097473	0.120183321811711	0.105163438591101	527	tags=44%, list=3%, signal=43%	AVPR2/ADCY6/TMEM79/ALOX12/HRNR/ADCY2/SCNN1A/FLG/CLDN4/SFN
GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	16	-0.771255958249903	-1.64300844108856	0.0142450142450142	0.1442089093702	0.126186433826502	431	tags=25%, list=3%, signal=24%	FOXF2/SOX11/BMP7
GO_METANEPHRIC_NEPHRON_DEVELOPMENT	GO_METANEPHRIC_NEPHRON_DEVELOPMENT	GO_METANEPHRIC_NEPHRON_DEVELOPMENT	19	-0.76094868376287	-1.64044526398716	0.0249221183800623	0.19727558798653	0.172621116391237	2045	tags=63%, list=13%, signal=55%	KIF26B/HES1/WNT4/BMP4/SOX9/SMO/FOXD1/SIX2/SALL1/IRX2/IRX1
GO_MICROTUBULE_MOTOR_ACTIVITY	GO_MICROTUBULE_MOTOR_ACTIVITY	GO_MICROTUBULE_MOTOR_ACTIVITY	56	-0.611018989254392	-1.63717571142177	0.00523560209424084	0.0787689622768157	0.0689248291893649	1887	tags=23%, list=12%, signal=20%	DNAH7/KIF26A/KIF5C/DNAH17/DYNC1I1/KIF7/DNAH6/KLC3/DNAH10/DNAH2/DNAH9/KIF1A
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	10	-0.851374217496686	-1.63095206949469	0.0186666666666667	0.165949494949495	0.145209994683679	1355	tags=50%, list=9%, signal=46%	MSX1/LHX2/MSX2/SOX11
GO_EPIDERMAL_CELL_DIFFERENTIATION	GO_EPIDERMAL_CELL_DIFFERENTIATION	GO_EPIDERMAL_CELL_DIFFERENTIATION	61	-0.606700215474707	-1.62846972853488	0.00561797752808989	0.0826670423725829	0.0723357476146073	1311	tags=26%, list=9%, signal=24%	JAG2/POU3F1/TCHH/KRT10/GLI1/HRNR/PPL/FLG/DNASE1L2/CNFN/TGM1/PITX2/SFN/SPINK5/EVPL
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	26	-0.699647520717358	-1.6245393213641	0.0142857142857143	0.1442089093702	0.126186433826502	431	tags=23%, list=3%, signal=22%	RARG/FOXF2/PITX2/SOX11/BMP7
GO_TAU_PROTEIN_KINASE_ACTIVITY	GO_TAU_PROTEIN_KINASE_ACTIVITY	GO_TAU_PROTEIN_KINASE_ACTIVITY	12	-0.807737659943592	-1.62103333415037	0.0219178082191781	0.184477771489656	0.16142270409092	1009	tags=33%, list=7%, signal=31%	PHKG1/MARK1/BRSK2
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	16	-0.756083096745431	-1.61068565737369	0.0256410256410256	0.199600289152528	0.174655288559452	647	tags=38%, list=4%, signal=36%	RNPS1/U2AF2/SRSF6/SRSF12/CELF4
GO_PROTEIN_HETEROTETRAMERIZATION	GO_PROTEIN_HETEROTETRAMERIZATION	GO_PROTEIN_HETEROTETRAMERIZATION	17	-0.752237359245029	-1.60912048056569	0.026865671641791	0.204427550597343	0.178879264106661	1547	tags=41%, list=10%, signal=37%	HIST1H3D/HIST1H3H/NLGN1/HIST1H4E/HIST4H4/LRP4
GO_KIDNEY_MORPHOGENESIS	GO_KIDNEY_MORPHOGENESIS	GO_KIDNEY_MORPHOGENESIS	51	-0.614773234957452	-1.6085659962433	0.0050761421319797	0.0768626166693958	0.0672567286892522	1887	tags=45%, list=12%, signal=40%	HES1/BMP2/WWTR1/WNT4/BMP4/EYA1/VANGL2/SOX9/SMO/WNT6/WNK4/FRAS1/GPC3/IRX3/TACSTD2/FOXD1/WNT11/SIX2/HOXA11/SALL1/IRX2/IRX1
GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	12	-0.800687547643488	-1.60688459797683	0.0246575342465753	0.195510921880785	0.171076989029404	1504	tags=42%, list=10%, signal=38%	BMP4/PTN/WNT11/OVOL1
GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	88	-0.554804228108462	-1.60664835153374	0.00854700854700855	0.105025283035754	0.0918997722524865	2598	tags=33%, list=17%, signal=28%	SEMA4C/CC2D2A/TCTN1/CELSR1/TGFB1I1/LAMA5/FUZ/SOX8/RARG/IFT172/ALX1/SALL4/SFRP2/WNT4/BMP4/PTK7/JAG2/SHROOM3/VANGL2/SOX9/WNT6/FGFR2/IRX3/LHX2/COBL/SOX11/IRX2/IRX1
GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	GO_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	33	-0.653120909180006	-1.60234771704748	0.0229885057471264	0.186191030251745	0.162921848730139	1504	tags=30%, list=10%, signal=27%	HOXA1/IRX5/MMP16/FGFR2/SIX4/HOXA2/MSX2/SIX2/DLX2
GO_PHOSPHATASE_COMPLEX	GO_PHOSPHATASE_COMPLEX	GO_PHOSPHATASE_COMPLEX	37	-0.636090746806136	-1.5863311763318	0.0164609053497942	0.156095938811988	0.136587884476124	369	tags=5%, list=2%, signal=5%	PPP2R2C
GO_METANEPHROS_MORPHOGENESIS	GO_METANEPHROS_MORPHOGENESIS	GO_METANEPHROS_MORPHOGENESIS	15	-0.758559590987068	-1.58482323598187	0.0257879656160458	0.200411772519403	0.175365356977712	2045	tags=67%, list=13%, signal=58%	KIF26B/HES1/WNT4/BMP4/SOX9/SMO/FRAS1/SIX2/SALL1
GO_PITUITARY_GLAND_DEVELOPMENT	GO_PITUITARY_GLAND_DEVELOPMENT	GO_PITUITARY_GLAND_DEVELOPMENT	19	-0.732933484457494	-1.58005038848398	0.0373831775700935	0.247848355245789	0.216873563601702	1808	tags=53%, list=12%, signal=46%	GATA2/BMP2/WNT4/BMP4/POU3F2/GLI1/PITX2/SOX2/SALL1
GO_DESMOSOME	GO_DESMOSOME	GO_DESMOSOME	17	-0.738426329299038	-1.5795771311552	0.0328358208955224	0.229362117981521	0.200697639621442	466	tags=47%, list=3%, signal=46%	PERP/DSG2/PPL/KRT80/PKP3/PKP1/EVPL
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	GO_NEPHRON_EPITHELIUM_DEVELOPMENT	GO_NEPHRON_EPITHELIUM_DEVELOPMENT	57	-0.586083459160956	-1.57135496366056	0.00540540540540541	0.080805646410742	0.0707069791883738	2130	tags=44%, list=14%, signal=38%	LAMA5/SOX8/JAG1/KIF26B/KLF15/HES1/BMP2/WNT4/BMP4/EYA1/SOX9/SMO/WNT6/WNK4/GPC3/IRX3/TACSTD2/FOXD1/WNT11/SIX2/HOXA11/SALL1/IRX2/IRX1
