	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	17	0.203995521105822	0.490865261988885	0.994444444444444	1	0.915390307895858	3988	tags=47%, list=26%, signal=35%	BBC3/NOL3/RHOT2/MTCH2/BAD/BAX/BNIP3/THEM4
GO_COENZYME_A_METABOLIC_PROCESS	GO_COENZYME_A_METABOLIC_PROCESS	GO_COENZYME_A_METABOLIC_PROCESS	13	0.213193703798036	0.484952109535315	0.966824644549763	1	0.915390307895858	4509	tags=54%, list=30%, signal=38%	ACACB/MLYCD/PANK4/COASY/DCAKD/ACOT7/MCCC2
GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	22	0.190575093352613	0.482903738069472	0.98780487804878	1	0.915390307895858	2103	tags=23%, list=14%, signal=20%	AK5/NME2P1/UCK1/NME4/UPP1
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	45	0.173211291354518	0.48206188815616	1	1	0.915390307895858	4347	tags=40%, list=28%, signal=29%	HIST4H4/HIST1H3D/HIST1H4E/HIST1H4J/POLR2L/POLR1C/POLR2E/MYBBP1A/HIST1H3H/MYO1C/HIST1H4H/POLR1A/ZNRD1/CD3EAP/KAT2A/WBP2/POLR2F/HMGA1
GO_TRNA_MODIFICATION	GO_TRNA_MODIFICATION	GO_TRNA_MODIFICATION	44	0.1705395825128	0.480978203794758	1	1	0.915390307895858	12680	tags=100%, list=83%, signal=17%	ADAT3/URM1/RPUSD1/TRMT61A/METTL1/DUS1L/CTU1/TRMT1/GTPBP3/RPUSD4/PUS1/QTRT1/TRMU/CTU2/YRDC/WDR4/MOCS3/AARS/TRMT112/FTSJ1/NSUN2/ELP3/OSGEP/TRMT5/METTL2A/MTFMT/TRIT1/QTRTD1/TARBP1/CDKAL1/PUS3/TRMT61B/ADAT2/TRMT6/OSGEPL1/THG1L/SSB/METTL2B/TRMT1L/TYW5/TRUB1/DUS4L/ALKBH8/TRDMT1
GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	136	0.144188239457334	0.475559192650035	1	1	0.915390307895858	5118	tags=49%, list=33%, signal=33%	HIST3H2A/MICAL1/MRPS12/MRPS25/NCKAP5L/MRPL2/MRPL55/MRPL12/MRRF/MRPL14/MRPL27/MRPL24/MRPL36/MRPL44/MRPL28/MRPL21/SGK1/MRPL37/MRPS34/NAPA/MRPL52/MRPS21/MRPL4/MRPS24/MRPS18A/MRPL54/AURKAIP1/AXIN1/SMARCA4/MRPS18B/CHMP2A/VPS4A/MRPL15/MRPS17/HDAC6/DVL3/MICAL2/DVL2/MRPS15/HMGA1/TFIP11/DVL1/PEX14/CFL1/PPP1CA/MRPS18C/MRPL40/MRPL53/MRPL10/SMARCD2/MRPL9/MRPS16/SMARCB1/MRPS7/KIF2C/CHCHD1/MRPL43/MRPL51/MRPS28/ICT1/MRPL17/DDIT4/MRPL48/SMARCD3/TRMT112/MRPS5/KIF18B
GO_NUCLEAR_PORE	GO_NUCLEAR_PORE	GO_NUCLEAR_PORE	58	0.157543840825034	0.474500544933896	1	1	0.915390307895858	10784	tags=98%, list=71%, signal=29%	MAD1L1/RANBP17/NUP93/IPO4/NUP214/NUTF2/EIF5A/NUP188/MYO1C/GLE1/RAE1/NXT1/NXF1/AAAS/POM121/SEC13/DDX19B/RAN/TMEM33/KPNA1/NUP85/KPNB1/XPO7/KPNA6/PIK3R4/SNUPN/MCM3AP/EIF5A2/TNKS/NUP98/SEH1L/NUP133/ENY2/XPO4/MVP/NUP153/IPO5/NUP35/NUP205/SENP2/NUP107/NUP43/NUP50/SUMO1/NUPL2/NUP37/NUP155/IPO7/NUP88/MAD2L1/AHCTF1/KPNA3/TPR/AGFG1/XPOT/RANBP2/NUP54
GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS	GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS	GO_REGULATION_OF_SULFUR_METABOLIC_PROCESS	13	0.208319685555192	0.473865171287738	0.966824644549763	1	0.915390307895858	12098	tags=100%, list=79%, signal=21%	COMT/PDK3/PDHA1/CTNNB1/PDHB/PDPR/DLAT/SP1/DLD/PDHX/TCF7L2/NFE2L2/PDK1
GO_RIBOSOME_BINDING	GO_RIBOSOME_BINDING	GO_RIBOSOME_BINDING	33	0.171413782981897	0.473407322383512	1	1	0.915390307895858	3379	tags=27%, list=22%, signal=21%	CPEB1/IGHMBP2/LETM1/NAA10/EIF6/ZC3H12A/ABCF1/EIF5A/OXA1L
GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	11	0.214942868663655	0.47317799866281	0.987704918032787	1	0.915390307895858	2101	tags=18%, list=14%, signal=16%	CDKN2A/CBX4
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	15	0.198501045531988	0.471915355846719	0.990476190476191	1	0.915390307895858	2544	tags=27%, list=17%, signal=22%	DGAT2/ACACB/SIRT4/AKT1
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	21	0.185947433964737	0.471702404238768	0.988439306358382	1	0.915390307895858	12441	tags=100%, list=81%, signal=19%	LIG1/POLD2/UBB/POLD1/LIG3/UBA52/XRCC1/RFC2/POLB/RFC5/PCNA/RPS27A/RPA3/RPA2/POLD4/POLD3/UBC/RFC4/RFC3/LIG4/POLK
GO_SNRNA_BINDING	GO_SNRNA_BINDING	GO_SNRNA_BINDING	31	0.169607135829999	0.460072843021346	1	1	0.915390307895858	12692	tags=100%, list=83%, signal=17%	RBPMS/SNRNP35/LSM2/SNRPC/EIF5A/PRPF31/SNRNP70/LSM4/NAA38/PRPF4/CDK9/DDX39B/HEXIM1/HEXIM2/SNRPA/LSM10/LSM7/PRPF8/SNRPD3/SART3/GEMIN5/LSM11/NCBP2/RBM22/DDX21/TROVE2/SNRPB2/CCNT2/RNPC3/RBM41/ISG20
GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	13	0.198772887779565	0.452149052855914	0.976303317535545	1	0.915390307895858	840	tags=8%, list=5%, signal=7%	PHACTR1
GO_PROTEIN_EXPORT_FROM_NUCLEUS	GO_PROTEIN_EXPORT_FROM_NUCLEUS	GO_PROTEIN_EXPORT_FROM_NUCLEUS	21	0.178238011510557	0.452145516416272	0.994219653179191	1	0.915390307895858	4315	tags=43%, list=28%, signal=31%	RANBP17/CCHCR1/NUP214/NUTF2/EIF5A/DUSP16/STRADA/STRADB/NXT1
GO_DNA_N_GLYCOSYLASE_ACTIVITY	GO_DNA_N_GLYCOSYLASE_ACTIVITY	GO_DNA_N_GLYCOSYLASE_ACTIVITY	13	0.192270620506896	0.437358333550103	0.981042654028436	1	0.915390307895858	3576	tags=46%, list=23%, signal=35%	NTHL1/NEIL2/UNG/SMUG1/MUTYH/RPS3
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	130	0.131212189082892	0.429730250148094	1	1	0.915390307895858	1411	tags=5%, list=9%, signal=5%	POU4F1/SNAI2/CDKN2A/TP73/CDK2/CDK5R1/PPP1R13L
GO_SPLICEOSOMAL_COMPLEX	GO_SPLICEOSOMAL_COMPLEX	GO_SPLICEOSOMAL_COMPLEX	136	0.12744493087729	0.420336697801749	1	1	0.915390307895858	12177	tags=99%, list=80%, signal=20%	DQX1/PRPF40B/DGCR14/TXNL4A/SNRNP25/SNRNP35/LSM2/LGALS3/SNRPC/SF3B5/WBP11/SF3B4/PRPF31/SNRNP70/LSM4/SNRPB/NAA38/PRPF6/PRPF4/U2AF2/SNRPD2/DDX39B/ZMAT5/LUC7L/SART1/SNRPA/RALY/TFIP11/WDR83/SUGP1/SNRPE/PRPF19/EFTUD2/DDX39A/RNF113A/EIF4A3/XAB2/DHX16/SF1/LSM7/SNRPF/SNRPD1/SRRM2/PPIL1/IVNS1ABP/PRPF3/PRPF8/SF3B2/SNRPD3/SF3B3/UPF1/GPATCH1/SNRNP200/PPIE/RBM5/PPIH/DDX23/DHX38/DHX8/HNRNPK/SF3A1/USP39/SRRM1/HNRNPA1/SRSF2/HNRNPM/HNRNPC/RBM28/PDCD7/SF3A3/HNRNPU/CTNNBL1/PHF5A/HNRNPA1L2/HNRNPF/SNW1/PLRG1/MAGOH/TXNL4B/HNRNPA3/HNRNPA2B1/RBM25/DHX15/DHX35/SRSF1/RBMX2/BUD31/DHX32/SCAF8/MAGOHB/SNRPG/LSM5/RBMX/SYNCRIP/CWC15/PNN/RBM22/DDX5/RHEB/CDC5L/HNRNPR/SMNDC1/RBM17/HNRNPH1/SNRNP48/FRG1/LUC7L3/SYF2/ISY1/BCAS2/CRNKL1/PRPF4B/SF3B1/HTATSF1/SNRNP27/PRPF38B/PPIL3/SNRPB2/AQR/PRPF18/SKIV2L2/GEMIN2/SLU7/ZCRB1/ZRSR2/PTBP2/RNPC3/WBP4/LSM6/U2AF1L4/CWC27/CWC22/CDC40/KIAA1875/RBM41
GO_SINGLE_STRANDED_RNA_BINDING	GO_SINGLE_STRANDED_RNA_BINDING	GO_SINGLE_STRANDED_RNA_BINDING	40	0.150029106581083	0.419581454458425	1	1	0.915390307895858	2101	tags=12%, list=14%, signal=11%	MSI1/ENDOV/THRA/RBPMS/CBX4
GO_GLIAL_CELL_PROJECTION	GO_GLIAL_CELL_PROJECTION	GO_GLIAL_CELL_PROJECTION	10	0.187385381189416	0.403594390940322	0.992217898832685	1	0.915390307895858	12417	tags=100%, list=81%, signal=19%	KCNK2/SIRT2/PINK1/EZR/AKR1B1/EIF2S1/APP/FMR1/GLUL/NFASC
GO_PROTEIN_DEPOLYMERIZATION	GO_PROTEIN_DEPOLYMERIZATION	GO_PROTEIN_DEPOLYMERIZATION	17	0.163685210667715	0.393868372121923	1	1	0.915390307895858	12780	tags=100%, list=84%, signal=16%	MICAL1/NCKAP5L/SGK1/VPS4A/MICAL2/CFL1/KIF2C/KIF18B/KIF24/STMN1/DSTN/DNAJC6/VPS4B/CFL2/SYNJ1/KIF14/KIF18A
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	15	0.165039638341086	0.392364379985075	1	1	0.915390307895858	12759	tags=100%, list=84%, signal=17%	BBC3/RHOT2/BAD/BAX/BNIP3/SLC9A1/HEBP2/MOAP1/BNIP3L/BMF/BLOC1S2/BID/RHOT1/ATF2/EYA2
GO_POLYAMINE_METABOLIC_PROCESS	GO_POLYAMINE_METABOLIC_PROCESS	GO_POLYAMINE_METABOLIC_PROCESS	11	0.177114036811423	0.389901121142389	1	1	0.915390307895858	12574	tags=100%, list=82%, signal=18%	OAZ3/SAT2/SRM/SMOX/OAZ2/DHPS/OAZ1/SMS/AZIN1/ODC1/PAOX
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	44	0.135617697256138	0.382486901093137	1	1	0.915390307895858	13212	tags=100%, list=86%, signal=14%	CELF6/CELF4/RBM42/SF3B4/SNRNP70/U2AF2/SFSWAP/RBM4/RBM15B/PRPF19/RNPS1/ACIN1/SAP18/DAZAP1/RBM10/THRAP3/RBM5/SRSF6/HNRNPK/SF3A1/JMJD6/SRPK1/SRSF2/TRA2B/SNW1/MAGOH/SRSF4/SRSF9/HNRNPA2B1/RBM25/YTHDC1/SRPK2/SRSF7/RBMX/SRSF3/RBFOX2/DDX5/NSRP1/DYRK1A/FMR1/WTAP/CWC22/UHMK1/SRSF12
