	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	GO_INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY	44	0.412324288156694	0.839931045496761	0.718670076726343	1	0.89027425829166	1429	tags=9%, list=9%, signal=8%	PTGDS/ERP27/TBXAS1/HPGDS
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	169	0.369209169268184	0.839494124239862	0.831401475237092	1	0.89027425829166	2166	tags=14%, list=14%, signal=12%	TNFRSF8/PDE6G/PDE6B/TNFRSF10A/PTGER4/SLC6A12/IL1B/HVCN1/IRF1/TLR3/CD40/GPR68/TLR4/MFAP4/IGF1/CASP1/CRIP1/NOX4/FAS/KCNJ2/RELB/TP53INP1/SFRP1/MAP3K14
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	41	0.412752263048856	0.83926406987363	0.718870346598203	1	0.89027425829166	3886	tags=27%, list=25%, signal=20%	KLF2/ATF3/HMOX1/RPS6KA1/XBP1/HIF3A/NCK1/RGS14/NEDD4/EPAS1/CEBPB
GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	26	0.436315479860282	0.838745031838699	0.701612903225806	1	0.89027425829166	3200	tags=27%, list=21%, signal=21%	CMPK2/SAMHD1/AK5/NUDT18/ADA/MBD4/ADK
GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING	GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING	GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING	15	0.475792043146275	0.838698209486183	0.706325301204819	1	0.89027425829166	5722	tags=60%, list=37%, signal=38%	BARD1/MRE11A/NBN/DNA2/ATM/RNF138/BLM/BRCA1/RAD50
GO_APICAL_PART_OF_CELL	GO_APICAL_PART_OF_CELL	GO_APICAL_PART_OF_CELL	195	0.367454950397799	0.838491142835107	0.843979057591623	1	0.89027425829166	2092	tags=20%, list=14%, signal=17%	HAMP/DPEP1/OTOF/MYO7B/TLR9/PTPRO/ITGA8/P2RY6/SLC2A5/KCNMA1/VCAM1/DPP4/MYO7A/NAALADL1/KCNA5/PLB1/ADRB2/MAL/MYRIP/C5AR1/SLC2A9/GPIHBP1/CRB3/LRP2/OTOA/NHS/NOX4/KL/FAS/ABCB4/STXBP2/IFIT5/KCNN4/IL6R/HFE/ABCG2/KCNE4/PARD6A/MYO5B
GO_RESPONSE_TO_COLD	GO_RESPONSE_TO_COLD	GO_RESPONSE_TO_COLD	32	0.426408338700936	0.838482877313285	0.723404255319149	1	0.89027425829166	1922	tags=19%, list=13%, signal=16%	PLAC8/CXCL10/IL6/ADRB2/UCP3/NFKBIA
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	13	0.486256692565559	0.838449269188179	0.7046875	1	0.89027425829166	1532	tags=15%, list=10%, signal=14%	KYNU/GGT1
GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	18	0.461603381557865	0.837759302564562	0.702467343976778	1	0.89027425829166	2367	tags=22%, list=15%, signal=19%	WNT2/CYR61/FZD5/ITGB8
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	84	0.38569488284793	0.837692317516334	0.772413793103448	1	0.89027425829166	879	tags=8%, list=6%, signal=8%	TNF/DLG2/RGN/NCKAP1L/PLEK/RIPK3/CD300A
