ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
hsa04218,Cellular senescence,143,0.414841958451551,1.78723307395134,0.00327868852459016,0.0358287545787546,0.0256651243493349,1154,tags=17%, list=9%, signal=16%,FOXM1/MYBL2/CCNB2/CCNA2/CDK1/CALML5/CHEK1/CCNB1/CDC25A/CXCL8/EIF4EBP1/CCNE1/CCNE2/MYC/E2F1/CDKN2A/MRAS/KIR2DL3/E2F3/PPP1CA/CALML4/SLC25A5/CDK4/CHEK2/E2F5
hsa03013,RNA transport,131,0.410745679781857,1.7566303781778,0.00315457413249211,0.0358287545787546,0.0256651243493349,3372,tags=40%, list=27%, signal=29%,TACC3/EIF4EBP1/MAGOHB/RPP25/NUP93/EIF2S2/XPOT/RPP40/NUP155/MAGOH/PABPC3/PABPC4/SEC13/NUP205/EIF3B/POP7/NDC1/GEMIN6/EIF4A3/NXT1/NUP62/RANGAP1/FXR2/RAN/POP4/RPP38/NUP88/NUP85/EIF4G1/PABPC1/STRAP/NUP50/RAE1/EIF2B3/NUPL2/UPF2/POP1/NCBP1/NUP153/SEH1L/RPP30/EIF3E/EIF4E2/SUMO4/EIF4E/NUP107/THOC5/XPO1/NUP37/KPNB1/NUP58/NXF3
hsa05166,Human T-cell leukemia virus 1 infection,200,0.392030185014781,1.76378397506302,0.0036101083032491,0.0358287545787546,0.0256651243493349,1950,tags=26%, list=16%, signal=23%,CDC20/CCNB2/CCNA2/MAD2L1/IL1R2/CHEK1/PTTG1/FOSL1/BUB1B/ESPL1/CCNE1/MMP7/CCNE2/LCK/IL2RA/HLA-DRB4/HLA-DOB/MYC/IL2RG/CD3G/E2F1/CDKN2A/CD3D/ADCY8/ELK4/RANBP1/VAC14/E2F3/CDKN2C/FDPS/SLC25A5/CDK4/ITGB2/CD3E/ICAM1/CHEK2/TSPO/IL15/SLC2A1/IL15RA/ATF4/MAP2K1/TNF/CDKN2B/IL6/LTA/LTBR/ANAPC10/HLA-DQB1/RAN/RELB/EGR2/HLA-G
hsa04062,Chemokine signaling pathway,165,0.374642117034228,1.65875883221447,0.00324675324675325,0.0358287545787546,0.0256651243493349,1296,tags=21%, list=10%, signal=19%,CXCL10/CXCL13/CXCL11/CXCL9/CCL18/CCL8/CXCL3/CCL20/CXCL8/CCL5/CXCR6/CCR1/STAT1/CCL2/CCL4/HCK/CCR8/CCR7/LYN/CCL7/ADCY8/ITK/CCL17/DOCK2/CCR5/CCL22/XCL1/CXCL5/CXCL1/ARRB2/NFKBIB/GNGT1/CCL16/RAC2
hsa05152,Tuberculosis,162,0.373666064256175,1.64555633830957,0.0033003300330033,0.0358287545787546,0.0256651243493349,2815,tags=34%, list=23%, signal=27%,CAMP/CALML5/STAT1/CLEC7A/HLA-DRB4/HLA-DOB/RIPK2/IRAK1/CEBPG/CEBPB/IFNG/CTSS/CORO1A/CYP27B1/ATP6V0A4/CYCS/CALML4/SPHK1/HSPD1/BID/ITGB2/TLR1/FCER1G/LBP/MRC1/MAPK13/CD14/ATP6V0B/IFNA21/SYK/TNF/CTSD/IL6/TLR2/CR1/FADD/CARD9/HLA-DQB1/CASP10/FCGR2B/RFXANK/LAMP2/FCGR3B/IL10RA/MAPK1/IL12B/FCGR2C/IL12A/MAPK12/ATP6V0D1/TLR6/HLA-DMB/HLA-DMA/MAPK14/IL1A
hsa05170,Human immunodeficiency virus 1 infection,189,0.370158152900265,1.67320578865091,0.00352112676056338,0.0358287545787546,0.0256651243493349,3169,tags=38%, list=26%, signal=29%,CCNB2/APOBEC3B/CDK1/CALML5/CHEK1/CCNB1/TAP1/APOBEC3A/CD3G/IRAK1/CD247/CD3D/PLCG2/CYCS/CALML4/BAK1/CDC25C/SAMHD1/BID/CCR5/CD3E/MAPK13/GNGT1/RAC2/TAP2/ELOC/IFNA21/MAP2K1/TNF/RBX1/TLR2/CXCR4/FADD/AP1S1/TRAF2/HLA-G/AP1G1/APOBEC3G/GNG5/FASLG/TNFRSF1B/MAP2K2/APOBEC3C/RPS6KB2/DDB1/MAPK1/NFKBIA/HLA-F/PRKCA/NRAS/CUL1/PRKCG/GNG4/CHUK/LIMK1/MAPK12/APOBEC3F/CALR/MAP2K3/PDIA3/NFATC3/AP1B1/MAPK14/GNB3/CASP3/PTK2/PAK1/HLA-B/GNAI1/PPP3R1/PRKCB/MYD88
hsa04060,Cytokine-cytokine receptor interaction,249,0.336874394951595,1.55829002882796,0.00366300366300366,0.0358287545787546,0.0256651243493349,2604,tags=33%, list=21%, signal=27%,CXCL10/CXCL13/CXCL11/CXCL9/CCL18/IL1R2/CCL8/CXCL3/CCL20/IL12RB2/CXCL8/TNFRSF11A/CCL5/CXCR6/IL2RA/CCR1/CCL2/IL2RG/CCL4/CCR8/CCR7/GDF5/IL24/LTB/IL7/IL7R/CCL7/TNFRSF17/IFNG/CD40LG/TNFRSF21/IL21R/CSF2RB/IL32/CCL17/CCR5/IL27RA/CCL22/XCL1/CXCL5/IL15/CXCL1/IL18RAP/CD27/CCL16/GDF11/IFNW1/CCL13/IFNA21/IL15RA/CRLF2/TNF/IL19/IL6/LTA/CXCR4/LTBR/IL1RL2/IL1RAP/CX3CL1/IL13/TNFRSF4/CXCR3/BMP7/FASLG/TNFRSF1B/CD40/CSF2RA/IL10RA/CCL11/IL36G/IL6R/IL9/IL12B/IL2/XCR1/CCR2/INHA/CCR3/IL12A/IL2RB/IL11
hsa04151,PI3K-Akt signaling pathway,322,-0.34844585069667,-1.49568147412806,0.00131406044678055,0.0358287545787546,0.0256651243493349,1982,tags=23%, list=16%, signal=20%,FGF7/THBS3/G6PC3/PRKAA2/PIK3R1/STK11/COL4A6/TEK/LAMA4/TNC/HGF/COL6A1/MYB/KDR/CDKN1B/CREB3L1/IFNA4/INSR/CHRM2/FLT3/EIF4B/VWF/BCL2/ITGAV/EFNA1/F2R/COL2A1/NGFR/ITGA3/CCND1/FGFR3/TSC1/FGF1/NGF/LAMB1/LPAR1/COL1A2/COL1A1/LPAR4/EPOR/COL6A3/FGF2/GNG12/PRLR/THBS2/LPAR6/PDGFC/ITGB5/KITLG/IGF1R/NTF3/PDGFRB/COL6A2/LAMA2/GHR/LAMA3/FGF18/MAGI1/NTRK2/IKBKB/GNG11/TNN/LAMB2/MAGI2/IRS1/COL4A5/ITGA7/THBS4/IGF1/PDGFD/COMP/PCK1/ERBB4/CHAD
hsa04510,Focal adhesion,188,-0.419005513503592,-1.71036148511236,0.00139275766016713,0.0358287545787546,0.0256651243493349,2167,tags=27%, list=17%, signal=23%,PGF/VEGFC/CTNNB1/MYL5/TLN2/THBS3/PIK3R1/COL4A6/PIP5K1C/LAMA4/TNC/HGF/COL6A1/ARHGAP5/KDR/VWF/BCL2/ITGAV/COL2A1/ITGA3/CCND1/FLNC/LAMB1/DOCK1/COL1A2/COL1A1/COL6A3/MYL9/PARVA/FLNB/THBS2/SHC2/PDGFC/ITGB5/IGF1R/PDGFRB/CAV1/COL6A2/LAMA2/LAMA3/TNN/LAMB2/COL4A5/ITGA7/THBS4/IGF1/VAV3/PDGFD/COMP/CHAD
hsa05410,Hypertrophic cardiomyopathy (HCM),77,-0.460230000877595,-1.68726691085638,0.00454545454545455,0.0430181418361737,0.0308150805821591,2840,tags=36%, list=23%, signal=28%,PRKAG2/ITGA8/SLC8A1/ITGA1/TPM2/CACNB2/PRKAA1/TNNT2/CACNG5/SGCB/PRKAA2/PRKAB1/ITGAV/TPM1/ITGA3/TGFB2/CACNA2D3/CACNG4/SGCD/ITGB5/CACNA1C/LAMA2/TGFB3/ITGA7/IGF1/CACNA2D2/CACNA1D
hsa04512,ECM-receptor interaction,78,-0.479294580130377,-1.75540267703542,0.00152905198776758,0.0358287545787546,0.0256651243493349,1970,tags=36%, list=16%, signal=30%,COL4A6/LAMA4/TNC/COL6A1/VWF/ITGAV/CD36/COL2A1/ITGA3/SV2A/LAMB1/COL1A2/COL1A1/COL6A3/THBS2/ITGB5/HSPG2/COL6A2/LAMA2/LAMA3/TNN/LAMB2/COL4A5/ITGA7/THBS4/COMP/CHAD
hsa04923,Regulation of lipolysis in adipocytes,51,-0.494059725993273,-1.67577185209338,0.00467289719626168,0.0430181418361737,0.0308150805821591,2605,tags=35%, list=21%, signal=28%,PTGS1/PNPLA2/ADRB2/ADCY1/PLA2G16/IRS2/ADCY2/PIK3R1/INSR/PRKG1/NPR1/PTGER3/LIPE/NPY1R/IRS1/FABP4/PLIN1
hsa04974,Protein digestion and absorption,75,-0.509973500986036,-1.86391848299339,0.00152671755725191,0.0358287545787546,0.0256651243493349,1875,tags=40%, list=15%, signal=34%,PRCP/COL6A1/COL11A1/COL18A1/ATP1B2/COL2A1/COL15A1/COL1A2/ATP1B1/COL1A1/COL21A1/MME/COL6A3/COL3A1/COL5A3/COL5A2/ATP1A2/COL7A1/CPB1/COL5A1/COL6A2/SLC7A8/CPA3/COL10A1/COL4A5/SLC1A1/ELN/COL14A1/COL17A1
hsa00982,Drug metabolism - cytochrome P450,49,-0.543266507812463,-1.82802282219704,0.0015600624024961,0.0358287545787546,0.0256651243493349,1464,tags=51%, list=12%, signal=45%,MGST2/FMO4/ALDH1A3/CYP3A4/CYP2E1/CYP2C8/ALDH3B2/GSTM5/FMO3/UGT2B15/CYP2A6/HPGDS/AOX1/GSTM4/ADH1C/GSTM2/GSTM1/GSTT2/GSTT1/MAOA/GSTM3/MAOB/ADH1B/FMO5
hsa00350,Tyrosine metabolism,32,-0.560564640540457,-1.75143930038159,0.00491803278688525,0.0439812646370023,0.0315049919881671,1619,tags=34%, list=13%, signal=30%,FAH/DBH/GSTZ1/AOX1/ADH1C/AOC3/MAOA/TAT/MAOB/ADH1B
